uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:4,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,4,PT,,água mineral,água mineral,Os bons bebem café ou água mineral .,água mineral,unknown,Os bons bebem café ou mineral .,água mineral,Os bons bebem café ou mineral .,água mineral,True,Os bons bebem café ou água inorgânica .,"[""Os bons bebem café ou água inorgânica .""]",Os bons bebem café ou água inorgânica .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:água mineral,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:5,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,5,PT,,alarme falso,alarme falso,"Achei que tinha tido progresso , mas nada , alarme falso .",alarme falso,unknown,"Achei que tinha tido progresso , mas nada , falso .",alarme falso,"Achei que tinha tido progresso , mas nada , falso .",alarme falso,True,"Achei que tinha tido progresso , mas nada , alarme fingido .","[""Achei que tinha tido progresso"", ""mas nada"", ""alarme fingido .""]",Achei que tinha tido progresso,3,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:alarme falso,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:7,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,7,PT,,alta temporada,alta temporada,"É importante reservar antes , principalmente em período de alta temporada !",alta temporada,unknown,"É importante reservar antes , principalmente em período de temporada !",alta temporada,"É importante reservar antes , principalmente em período de temporada !",alta temporada,True,"É importante reservar antes , principalmente em período de época alta !","[""É importante reservar antes"", ""principalmente em período de época alta !""]",É importante reservar antes,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:alta temporada,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:8,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,8,PT,,alta-costura,alta costura,A marca Christian Dior é um ícone da moda de alta-costura .,alta-costura,unknown,A marca Christian Dior é um ícone da moda de costura .,alta-costura,A marca Christian Dior é um ícone da moda de costura .,alta-costura,True,A marca Christian Dior é um ícone da moda de alta sutura .,"[""A marca Christian Dior é um ícone da moda de alta sutura .""]",A marca Christian Dior é um ícone da moda de alta sutura .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:alta costura,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:9,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,9,PT,,alto mar,alto mar,Estória de batalha desesperada e mortes em alto mar .,alto mar,unknown,Estória de batalha desesperada e mortes em mar .,alto mar,Estória de batalha desesperada e mortes em mar .,alto mar,True,Estória de batalha desesperada e mortes em oceano alto .,"[""Estória de batalha desesperada e mortes em oceano alto .""]",Estória de batalha desesperada e mortes em oceano alto .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:alto mar,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:10,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,10,PT,,alto-falante,alto falante,Inauguramos serviços de alto-falantes e a rádio - colmeia .,alto-falante,unknown,Inauguramos serviços de falantes e a rádio - colmeia .,alto-falantes,Inauguramos serviços de falantes e a rádio - colmeia .,alto-falantes,True,Inauguramos serviços de locutor alto e a rádio - colmeia .,"[""Inauguramos serviços de locutor alto e a rádio - colmeia .""]",Inauguramos serviços de locutor alto e a rádio - colmeia .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:alto falante,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:11,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,11,PT,,amigo oculto,amigo oculto,Teve presente de amigo oculto chegando pelos correios . . .,amigo oculto,unknown,Teve presente de oculto chegando pelos correios . . .,amigo oculto,Teve presente de oculto chegando pelos correios . . .,amigo oculto,True,Teve presente de amigo escondido chegando pelos correios . . .,"[""Teve presente de amigo escondido chegando pelos correios . . .""]",Teve presente de amigo escondido chegando pelos correios . . .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:amigo oculto,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:12,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,12,PT,,amigo secreto,amigo secreto,Meu amigo secreto é um sujeito muito irado .,amigo secreto,unknown,Meu secreto é um sujeito muito irado .,amigo secreto,Meu secreto é um sujeito muito irado .,amigo secreto,True,Meu amigo oculto é um sujeito muito irado .,"[""Meu amigo oculto é um sujeito muito irado .""]",Meu amigo oculto é um sujeito muito irado .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:amigo secreto,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:14,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,14,PT,,ano-novo,ano novo,Esta é a minha decisão de ano-novo .,ano-novo,unknown,Esta é a minha decisão de novo .,ano-novo,Esta é a minha decisão de novo .,ano-novo,True,Esta é a minha decisão de ano recente .,"[""Esta é a minha decisão de ano recente .""]",Esta é a minha decisão de ano recente .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:ano novo,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:15,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,15,PT,,ar condicionado,ar condicionado,Alguns ônibus tem ar condicionado .,ar condicionado,unknown,Alguns ônibus tem condicionado .,ar condicionado,Alguns ônibus tem condicionado .,ar condicionado,True,Alguns ônibus tem ar dependente .,"[""Alguns ônibus tem ar dependente .""]",Alguns ônibus tem ar dependente .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:ar condicionado,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:16,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,16,PT,,ar livre,ar livre,"Artística , gosta de coisas bonitas e também da natureza e de ar livre .",ar livre,unknown,"Artística , gosta de coisas bonitas e também da natureza e de livre .",ar livre,"Artística , gosta de coisas bonitas e também da natureza e de livre .",ar livre,True,"Artística , gosta de coisas bonitas e também da natureza e de ar liberto .","[""Artística"", ""gosta de coisas bonitas e também da natureza e de ar liberto .""]",Artística,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:ar livre,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:17,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,17,PT,,arma branca,arma branca,Gangues ligadas ao grupo costumam portar armas brancas e de fogo .,arma branca,unknown,Gangues ligadas ao grupo costumam portar brancas e de fogo .,armas brancas,Gangues ligadas ao grupo costumam portar brancas e de fogo .,armas brancas,True,Gangues ligadas ao grupo costumam portar armas alvas e de fogo .,"[""Gangues ligadas ao grupo costumam portar armas alvas e de fogo .""]",Gangues ligadas ao grupo costumam portar armas alvas e de fogo .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:arma branca,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:18,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,18,PT,,ato falho,ato falho,"Astúcia proposital ou ato falho freudiano , a redação ambígua confere ao depoimento um valor que não tem .",ato falho,unknown,"Astúcia proposital ou falho freudiano , a redação ambígua confere ao depoimento um valor que não tem .",ato falho,"Astúcia proposital ou falho freudiano , a redação ambígua confere ao depoimento um valor que não tem .",ato falho,True,"Astúcia proposital ou ato falhado freudiano , a redação ambígua confere ao depoimento um valor que não tem .","[""Astúcia proposital ou ato falhado freudiano"", ""a redação ambígua confere ao depoimento um valor que não tem .""]",Astúcia proposital ou ato falhado freudiano,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:ato falho,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:19,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,19,PT,,banho turco,banho turco,Somente no século XVII houve a introdução das casas de saunas e banhos turcos .,banho turco,unknown,Somente no século XVII houve a introdução das casas de saunas e turcos .,banhos turcos,Somente no século XVII houve a introdução das casas de saunas e turcos .,banhos turcos,True,Somente no século XVII houve a introdução das casas de saunas e banhos otomanos .,"[""Somente no século XVII houve a introdução das casas de saunas e banhos otomanos .""]",Somente no século XVII houve a introdução das casas de saunas e banhos otomanos .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:banho turco,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:22,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,22,PT,,bode expiatório,bode expiatório,"Peguei - o para bode expiatório , Ziraldo ?",bode expiatório,unknown,"Peguei - o para expiatório , Ziraldo ?",bode expiatório,"Peguei - o para expiatório , Ziraldo ?",bode expiatório,True,"Peguei - o para bode remissório , Ziraldo ?","[""Peguei - o para bode remissório"", ""Ziraldo ?""]",Peguei - o para bode remissório,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:bode expiatório,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:23,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,23,PT,,braço direito,braço direito,Não me considero braço direito do senhor Carlos .,braço direito,unknown,Não me considero direito do senhor Carlos .,braço direito,Não me considero direito do senhor Carlos .,braço direito,True,Não me considero braço destro do senhor Carlos .,"[""Não me considero braço destro do senhor Carlos .""]",Não me considero braço destro do senhor Carlos .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:braço direito,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:24,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,24,PT,,buraco negro,buraco negro,Os buracos negros primordiais são propostas teóricas .,buraco negro,unknown,Os negros primordiais são propostas teóricas .,buracos negros,Os negros primordiais são propostas teóricas .,buracos negros,True,Os buracos pretos primordiais são propostas teóricas .,"[""Os buracos pretos primordiais são propostas teóricas .""]",Os buracos pretos primordiais são propostas teóricas .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:buraco negro,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:25,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,25,PT,,café colonial,café colonial,"Os hotéis locais também oferecem boas alternativas , como noites de bailes e café coloniais aos sábados .",café colonial,unknown,"Os hotéis locais também oferecem boas alternativas , como noites de bailes e coloniais aos sábados .",café coloniais,"Os hotéis locais também oferecem boas alternativas , como noites de bailes e coloniais aos sábados .",café coloniais,True,"Os hotéis locais também oferecem boas alternativas , como noites de bailes e café colonialista aos sábados .","[""Os hotéis locais também oferecem boas alternativas"", ""como noites de bailes e café colonialista aos sábados .""]",Os hotéis locais também oferecem boas alternativas,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:café colonial,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:26,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,26,PT,,caixa-forte,caixa forte,Quero que estes sejam instalados em caixa-forte em condições de conservação adequadas a cargo da câmara municipal .,caixa-forte,unknown,Quero que estes sejam instalados em forte em condições de conservação adequadas a cargo da câmara municipal .,caixa-forte,Quero que estes sejam instalados em forte em condições de conservação adequadas a cargo da câmara municipal .,caixa-forte,True,Quero que estes sejam instalados em caixa dura em condições de conservação adequadas a cargo da câmara municipal .,"[""Quero que estes sejam instalados em caixa dura em condições de conservação adequadas a cargo da câmara municipal .""]",Quero que estes sejam instalados em caixa dura em condições de conservação adequadas a cargo da câmara municipal .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:caixa forte,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:27,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,27,PT,,caixa-preta,caixa preta,Eles foram convocados para abrir a caixa-preta do panamericano .,caixa-preta,unknown,Eles foram convocados para abrir a preta do panamericano .,caixa-preta,Eles foram convocados para abrir a preta do panamericano .,caixa-preta,True,Eles foram convocados para abrir a caixa negra do panamericano .,"[""Eles foram convocados para abrir a caixa negra do panamericano .""]",Eles foram convocados para abrir a caixa negra do panamericano .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:caixa preta,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:30,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,30,PT,,carne branca,carne branca,"As carnes vermelhas são mais nutritivas do que as carnes brancas , com relação a micronutrientes .",carne branca,unknown,"As carnes vermelhas são mais nutritivas do que as brancas , com relação a micronutrientes .",carnes brancas,"As carnes vermelhas são mais nutritivas do que as brancas , com relação a micronutrientes .",carnes brancas,True,"As carnes vermelhas são mais nutritivas do que as carnes alvas , com relação a micronutrientes .","[""As carnes vermelhas são mais nutritivas do que as carnes alvas"", ""com relação a micronutrientes .""]",As carnes vermelhas são mais nutritivas do que as carnes alvas,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:carne branca,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:31,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,31,PT,,carne vermelha,carne vermelha,Como os nutricionistas vêem o consumo de carne vermelha ?,carne vermelha,unknown,Como os nutricionistas vêem o consumo de vermelha ?,carne vermelha,Como os nutricionistas vêem o consumo de vermelha ?,carne vermelha,True,Como os nutricionistas vêem o consumo de carne encarnada ?,"[""Como os nutricionistas vêem o consumo de carne encarnada ?""]",Como os nutricionistas vêem o consumo de carne encarnada ?,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:carne vermelha,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:32,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,32,PT,,carro-forte,carro forte,Já tivemos ministros que nem sabiam a diferença entre um blindado e um carro-forte .,carro-forte,unknown,Já tivemos ministros que nem sabiam a diferença entre um blindado e um forte .,carro-forte,Já tivemos ministros que nem sabiam a diferença entre um blindado e um forte .,carro-forte,True,Já tivemos ministros que nem sabiam a diferença entre um blindado e um carro duro .,"[""Já tivemos ministros que nem sabiam a diferença entre um blindado e um carro duro .""]",Já tivemos ministros que nem sabiam a diferença entre um blindado e um carro duro .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:carro forte,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:33,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,33,PT,,carta aberta,carta aberta,A carta aberta também faz denúncias de descaso com a saúde de indígenas .,carta aberta,unknown,A aberta também faz denúncias de descaso com a saúde de indígenas .,carta aberta,A aberta também faz denúncias de descaso com a saúde de indígenas .,carta aberta,True,A carta acessível também faz denúncias de descaso com a saúde de indígenas .,"[""A carta acessível também faz denúncias de descaso com a saúde de indígenas .""]",A carta acessível também faz denúncias de descaso com a saúde de indígenas .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:carta aberta,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:35,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,35,PT,,centro espírita,centro espírita,O centro espírita tem que ser o lugar de doutrina espírita .,centro espírita,unknown,O espírita tem que ser o lugar de doutrina espírita .,centro espírita,O espírita tem que ser o lugar de doutrina espírita .,centro espírita,True,O centro espiritista tem que ser o lugar de doutrina espírita .,"[""O centro espiritista tem que ser o lugar de doutrina espírita .""]",O centro espiritista tem que ser o lugar de doutrina espírita .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:centro espírita,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:36,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,36,PT,,cerca viva,cerca viva,Ela forma uma ótima cerca viva quando plantada a cada metro e meio .,cerca viva,unknown,Ela forma uma ótima viva quando plantada a cada metro e meio .,cerca viva,Ela forma uma ótima viva quando plantada a cada metro e meio .,cerca viva,True,Ela forma uma ótima cerca ativa quando plantada a cada metro e meio .,"[""Ela forma uma ótima cerca ativa quando plantada a cada metro e meio .""]",Ela forma uma ótima cerca ativa quando plantada a cada metro e meio .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:cerca viva,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:37,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,37,PT,,céu aberto,céu aberto,"Eram umas lobas que , a céu aberto lutavam raivosamente para proteger sua tribo .",céu aberto,unknown,"Eram umas lobas que , a aberto lutavam raivosamente para proteger sua tribo .",céu aberto,"Eram umas lobas que , a aberto lutavam raivosamente para proteger sua tribo .",céu aberto,True,"Eram umas lobas que , a céu acessível lutavam raivosamente para proteger sua tribo .","[""Eram umas lobas que"", ""a céu acessível lutavam raivosamente para proteger sua tribo .""]",Eram umas lobas que,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:céu aberto,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:38,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,38,PT,,cheiro-verde,cheiro verde,Bouquet garni : palavra de origem francesa que significa um ramalhete de cheiros verdes .,cheiro-verde,unknown,Bouquet garni : palavra de origem francesa que significa um ramalhete de verdes .,cheiros verdes,Bouquet garni : palavra de origem francesa que significa um ramalhete de verdes .,cheiros verdes,True,Bouquet garni : palavra de origem francesa que significa um ramalhete de cheiros esverdeados .,"[""Bouquet garni : palavra de origem francesa que significa um ramalhete de cheiros esverdeados .""]",Bouquet garni : palavra de origem francesa que significa um ramalhete de cheiros esverdeados .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:cheiro verde,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:39,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,39,PT,,circuito integrado,circuito integrado,"Em 1965 , produziu seu primeiro circuito integrado experimental e começou a lançar equipamentos electrônicos transistorizados .",circuito integrado,unknown,"Em 1965 , produziu seu primeiro integrado experimental e começou a lançar equipamentos electrônicos transistorizados .",circuito integrado,"Em 1965 , produziu seu primeiro integrado experimental e começou a lançar equipamentos electrônicos transistorizados .",circuito integrado,True,"Em 1965 , produziu seu primeiro circuito incluído experimental e começou a lançar equipamentos electrônicos transistorizados .","[""Em 1965"", ""produziu seu primeiro circuito incluído experimental e começou a lançar equipamentos electrônicos transistorizados .""]",Em 1965,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:circuito integrado,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:40,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,40,PT,,círculo vicioso,círculo vicioso,Acelerou - se o círculo vicioso entre finanças e política .,círculo vicioso,unknown,Acelerou - se o vicioso entre finanças e política .,círculo vicioso,Acelerou - se o vicioso entre finanças e política .,círculo vicioso,True,Acelerou - se o círculo viciado entre finanças e política .,"[""Acelerou - se o círculo viciado entre finanças e política .""]",Acelerou - se o círculo viciado entre finanças e política .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:círculo vicioso,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:42,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,42,PT,,classe executiva,classe executiva,Ninguém viaja de classe executiva e os quartos dos hotéis são sempre compartilhados .,classe executiva,unknown,Ninguém viaja de executiva e os quartos dos hotéis são sempre compartilhados .,classe executiva,Ninguém viaja de executiva e os quartos dos hotéis são sempre compartilhados .,classe executiva,True,Ninguém viaja de classe administradora e os quartos dos hotéis são sempre compartilhados .,"[""Ninguém viaja de classe administradora e os quartos dos hotéis são sempre compartilhados .""]",Ninguém viaja de classe administradora e os quartos dos hotéis são sempre compartilhados .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:classe executiva,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:43,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,43,PT,,colégio militar,colégio militar,Em 1960 ingressou no colégio militar em Lisboa .,colégio militar,unknown,Em 1960 ingressou no militar em Lisboa .,colégio militar,Em 1960 ingressou no militar em Lisboa .,colégio militar,True,Em 1960 ingressou no colégio bélico em Lisboa .,"[""Em 1960 ingressou no colégio bélico em Lisboa .""]",Em 1960 ingressou no colégio bélico em Lisboa .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:colégio militar,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv:44,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/PT/naturalistics_examplesent2.csv,44,PT,,coluna social,coluna social,Seus rostos ilustram as colunas sociais e as revistas de fofocas revelam sua vida privada .,coluna social,unknown,Seus rostos ilustram as sociais e as revistas de fofocas revelam sua vida privada .,colunas sociais,Seus rostos ilustram as sociais e as revistas de fofocas revelam sua vida privada .,colunas sociais,True,Seus rostos ilustram as colunas comunitárias e as revistas de fofocas revelam sua vida privada .,"[""Seus rostos ilustram as colunas comunitárias e as revistas de fofocas revelam sua vida privada .""]",Seus rostos ilustram as colunas comunitárias e as revistas de fofocas revelam sua vida privada .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:PT:coluna social,,train
